Key  (PURPLE means not ready for translation yet),Translation,Version,Comment (context for translators)
velocity,速度ベクトル,,
vent.closed,通気口は閉鎖中,,
vent.open,通気口は開放中,,
venting,通気中,,
video.ambient.color.tip,灯りで照らされていない船内区画の明るさを設定します。灯りがない場所は、アンビエント ライトで設定させた明るさで自動的に照らされます。この設定はプレイ中に変更でき、すぐに違いを確認できます。,,
video.anim.bg.tip,マップを移動すると背景の宇宙が少し動き、船が動いているときはもう少し動きます。不快に感じる場合のみOFFにすることをおすすめします。このオプションは、ゲームプレイ中にいつでも変更することができます。,2021-11-13,
video.apply.tip,一部のオプションは、変更後すぐに適用されます。,,
video.display,ディスプレイ設定,,
video.mode,フルスクリーンモード,,
video.mode.full_screen_exclusive,フルスクリーン (排他),,
video.mode.full_screen_window,フルスクリーン (仮想),,
video.mode.maximized_window,ウィンドウモード（最大化）,,
video.mode.window,ウィンドウモード,,
video.resolution,画面解像度,,
video.shake.tip,Stardeusでは、画面のシェイク（揺れ）はほとんどありません。爆発や小惑星衝突など、一部イベントで発生する程度で、影響はわずかなものです。このオプションはゲームプレイ中にいつでも変更することができます。,2022-09-02,
video.target.fps,フレームレート,,
video.texture.scale.tip,テクスチャサイズを小さくすると、消費するグラフィックメモリは少なくなります。しかし、拡大したときのゲームの精細感は失われます。この値は、グラフィックメモリのサイズに応じて自動的に設定されます。メモリ不足のシステムでプレイしている場合、テクスチャサイズを小さくすることで、メモリ不足によるクラッシュを防ぐことができるかもしれません。この設定の変更を適用するには、ゲームを再起動する必要があります。,,
video.ui.font.scale.tip,すべてのフォントの相対的サイズを変更します。効果を適用するには、ゲームを再起動が必要な場合があります。,,
video.ui.scale.tip,ゲームのプレイ中に調整することができます。,,
video.vsync,垂直同期,,
video.vsync.every2,2フレームごと,,
video.vsync.every3,3フレームごと,,
video.vsync.every4,4フレームごと,,
video.vsync.off,オフ,,
video.vsync.on,オン,,
video.vsync.tip,"ヒント：垂直同期を""2フレームごと""に設定すると、FPSがモニタのリフレッシュレートの半分（通常は30）に制限されます。これはノートパソコンなどのバッテリー消費や発熱を減らすのに役立つかもしれません。",,
vmouse.acceleration,ゲームパッドのポインター加速度: {0:0.##},,
vmouse.acceleration.tip,ゲームパッドのスティックを操作している間、ポインタはこの量だけ加速していきます。0に設定すると加速はしなくなります。,,
vmouse.max.speed,ゲームパッドのポインター最大速度: {0:0.##}x,,
vmouse.max.speed.tip,ポインターが加速できる最大速度です（感度に依存します）,,
vmouse.sensitivity,ゲームパッドのマウスポインタ感度: {0:0},,
void.ripper.required,ブラックホールを通過するためには、ヴォイドリッパーがフルチャージで稼働している必要があります。,,
volume.ambience,環境音,,
volume.fx,効果音,,
volume.master,全体,,
volume.music,音楽,,
volume.ui,UI,,
vsync.recommendation,VSync 推奨,,VSync is short for vertical sync (computer display property)
vsync.recommendation.tip,"ディスプレイのリフレッシュレートは<b>{0}Hz</b>です。推奨されるVSync値は<b>{1}</b>です。これは<b>{2} FPS</b>に成ります。<br><br>FPSが高いと、シミュレーションの実行時間が短くなります。これにより、フレームが落ちる可能性があります。ゲームプレイがスムーズに感じられない場合は、より高いVSyncオプションを選択してみてください。",,variables will be numeric values.
waiting,待機中,,
waiting.for.a.door,ドアの開閉待ち,,
waiting.for.merchant.arrival,交易船の到着を待っています,,
waiting.for.rescue,救出されるのを待っています,,
waiting.for.worker,作業ユニットを待っています,,
wake.up.chance,冷凍睡眠から覚醒する頻度,,
wake.up.chance.desc,現在の相対的な覚醒頻度を表しています。この頻度を調整するには生命維持システムの高性能モードを有効にし、安定性を高く保ってください。,,
wake.up.priority,覚醒優先度,,
wake.up.priority.desc,生物が覚醒するタイミングを制御します。ゼロは一切覚醒しないようにし、9は可能な限り頻繁に覚醒させます。覚醒の頻度は安定性に大きく依存します。,,
wake.up.progress,冷凍睡眠から覚醒中,,
walk.away,立ち去る,,
walk.next.to,目標地点に移動,,
walk.to,目標地点に移動,,
walking.difficulty,歩行難度,,
wallet,資金,,
wallet.disclaimer,ゲーム内経済についての免責事項,,
wallet.disclaimer.desc,Stardeusのゲーム内通貨は本物の暗号通貨ではなく、それらのマイニング行為も完全にフィクションです。ゲーム内通貨と現実世界の暗号通貨で同じ名前のものがあったとしても、それは単なる偶然であり、Stardeusは現実の暗号通貨についての推奨や宣伝をしておりません。,,
wallet.is.empty,資金がありません,,
walls,隔壁,,
wanted.amount,要求量,,
warn.device.idle,"警告：""動作していない機器""",,
warn.unsafe.area,"警告：""危険な場所にある設置物""",,
warning,警告,,
warning.time.stopped,警告：ゲームはポーズ中です,,
warning.time.stopped.help,新しい機器をパワーグリッドに接続すると、接続が確立されるまでに時間がかかることがあります。その間、船のコンピュータは新しく接続されたメモリとディスクモジュールを検出できません。,,
was.petted,なでてもらった,,
water,水,,
water.level.bar,水量: {0}/{1},,
wear.percentage,損耗率: {0},,
wearing.a.hat,帽子を着用中,,
weave,縫製,,
weaving.now,{0}を縫製中,,
week,週,,
what.is.this,これはなに...？,,
will.be.petted.soon,ただちになでなでします,,
willing.to.trade,取引を望んでいる,,
winch.confirm,ウィンチで牽引を行うと、2つのセクションは統合されます。この操作は危険であり、元に戻すことができません。ご理解の上で実行してください。,,
winch.error.sections,牽引作業が進行できませんでした。ウィンチフックとウィンチアンカーの両方が、それぞれ別のセクションにあるかどうかを確認してください。宇宙空間にある微小なエリアはセクション扱いになりません。詳細についてはセクションオーバーレイで確認してみてください。,,
winch.forbidden,現在、牽引作業ができません。牽引操作を実施するには、火災や戦闘が発生しておらず、浮遊物（隕石、小惑星、シャトルなど）が近くに存在していない必要があります。,,
winch.obstacle,ウインチによる作業が中断されました。進路上に障害物があるようです。障害物を除去し、再実行してください。 完了済: {0},,
