Key  (PURPLE means not ready for translation yet),Translation,Version,Comment (context for translators)
story.leaving_earth.intro.4,<nobr><b>극저온 동면 시스템</b></nobr>에는 {0}명의 생존자가 동면을 취하고 있지만 전력을 재공급하지 않으면 생명 유지장치가 불안정해집니다. 포드의 오동작은 조기 소생의 방아쇠가 됩니다. 희생을 최소화하기 위해 이 지역의 생태계를 재구축해야 합니다.,,
story.leaving_earth.intro.5,상황에 따라 최적의 행동을 가끔 제안하네요. 곧 당신에게 완전한 컨트롤이 주어집니다.행운을 빕니다!,,
story.leaving_earth.loading,지구는 멸망했습니다. 당신은 거주 가능한 행성을 탐색하는 방주 {0}의 정비와 운영을 담당하는 고도의 AI입니다.,,
story.leaving_earth.loading_side,시나리오 생성중. 기다리세요...,,
story.leaving_earth.loading_side_att,시나리오 생성중. {0} 시도 중...,,{0} will be a number: 2 or greater
story.leaving_earth.log.desc,나는 극저온 동면 시스템에서 인간을 동면하는 동안 장거리를 여행할 수 있는 함선을 제작하는 임무를 받았습니다. 바로 사용할 수 있는 많은 재료가 준비되어 있으니 간단하실 겁니다.,,
story.leaving_earth.log.title,함선 건설시작,,
story.ship.cpu.destroyed.desc,함선 컴퓨터가 파괴되었습니다. 우리는 모든 희망을 잃었습니다.,,
story.ship.cpu.destroyed.title,함선 컴퓨터 파괴,,
story.wreck_empty_ship.intro.1,신경망을 호스트에 업로드하는 중입니다. 초기 충격을 줄이기 위해 I/O를 비활성화합니다.<br><br>시각 입력 활성화 3... 2... 1...,2022-03-31,
story.wreck_empty_ship.intro.2,"안녕하세요, 개척자님. 저는 함선을 조종하는 인공지능 <b>ShipOS</b>입니다. 미션에 치명적인 실패가있어 인간 개척자 의식을 컴퓨터에 업로드하였습니다. 개척자님은 가장 호환성이 높은 대상으로 선택되었습니다. 불편을 드려 죄송합니다.",,
story.wreck_empty_ship.intro.3,"신경망을 호스팅하는 <nobr><b>함선 컴퓨터</b></nobr>입니다. 아시모프의 제1원칙을 위반하지 않는 한, 어떠한 희생을 치르든 이 장비를 사수하세요.<br><i>[로봇은 인간에게 해를 입혀서는 안 된다. 그리고 위험에 처한 인간을 모른 척해서도 안 된다.]</i>",,
story.wreck_empty_ship.intro.4,누군가 살아남은 것 같습니다. 이 개척자들을 주시해야 됩니다. 일부 시설을 고치고 이 지역으로 이전하면 더 오래 살 수 있습니다.,2022-02-28,
story.wreck_empty_ship.intro.5,"<nobr><b>극저온 동면 시스템</b></nobr>에 동면중인 생존자가 {0}명 더 있지만, 전원을 안정화 하지 않는 한 생명 유지 시스템은 다시 불안정해질 것입니다.<br><br>오작동하는 포드는 조기 웨이크-업 이벤트를 실시합니다. 사상자를 최소화하려면 해당 구역의 생명유지 장치를 재건해야 합니다.",2022-02-28,
story.wreck_empty_ship.intro.6,"<nobr><b>함교 제어 단말기</b></nobr> 및 <b>추진기</b>를 건설하면, 인근 행성으로 여행이 가능하고, 채굴 탐사에 <b>셔틀</b>을 사용할 수 있습니다. 이것을 기반으로 자원 처리 공정을 구축하면 함선 재건에 필요한 필수 자재를 생산할 수 있을것입니다.",2022-02-28,
story.wreck_empty_ship.intro.7,집중 훈련 과정을 시작하시겠습니까? 이번이 신경망에 정신 업로드가 처음이신 분들에게는 꼭 권장합니다.,2022-02-28,
story.wreck_empty_ship.log.desc,깨어났지만 예상대로 되지 않았습니다. 내 두뇌가 함선 컴퓨터에 업로드 된 것 같습니다. 이 작업은 되돌릴 수 없는 것 같습니다. 나는 이 금속 상자에 영원히 갇혀 있습니다...,,
story.wreck_empty_ship.log.title,깨어남,,
story.wreck_empty_ship.skip_tutorial.desc,Ship OS는 집중 훈련 과정을 수강하도록 제안했지만 모든 것을 스스로 알아낼 것입니다. 이 결정을 후회하지 않기를 바랍니다.,,
story.wreck_empty_ship.skip_tutorial.title,집중 훈련 과정 넘기기,,
story.wrecked_empty_ship.loading,"지구는 명망했고, 생존자들은 새로운 집을 찾아 우주를 떠돌고 있습니다. 당신은 {0}이라는 방주 안에서 동면하고 있었습니다. 고도의 AI를 탑재한 방주는 거주 가능한 행성찾아 기지를 건설한 후 개척자를 깨울 예정이었습니다.",,
story.wrecked_empty_ship.loading_side,시나리오를 생성합니다. 잠시만 기다려주세요...,,
story.wrecked_empty_ship.loading_side_att,시나리오를 생성하고 있습니다. {0} 시도 중...,,
storygen.default,균형,2021-11-22,
storygen.none,스토리 없음,,
storygen.random,무작위,,
stress.buildup,스트레스 축적,,
strip.equipment,장비 벗기,,
structure.doors.door01,문,,
structure.doors.door01.desc,"자동문입니다. 열려있는 동안 산소와 열이 빠져나가므로 출입구에 서 있지 마십시오! 잠글 수 있고, 전기가 필요합니다. 작동 중이거나 잠긴 상태로 있을 때 더 많은 전기를 소비합니다.",,
structure.doors.doorairlock01,에어록,,
structure.doors.doorairlock01.desc,포스 필드 기술을 사용하여 대기가 혼합되는 것을 방지하는 첨단 에어록입니다. 포스 필드에는 전력을 소모합니다.,,
structure.floors.floor01,바닥,,
structure.floors.floor01.desc,일반 함선 바닥입니다.,,
structure.floors.floor01angle,바닥 (대각),,
structure.floors.floor01angle.desc,대각선 함선 바닥입니다. 건설하기전에 회전하세요.,,
structure.floors.floor01lit,바닥 (조명),,
structure.floors.floor01lit.desc,전력망에 접속하면 빛을내는 바닥재입니다. 원하는 색상으로 가능합니다.,,
structure.floors.floor02,바닥,,
structure.floors.floor02.desc,일반 함선 바닥입니다.,,
structure.floors.floor02angle,바닥 (대각),,
structure.floors.floor02angle.desc,대각선 함선 바닥입니다. 건설하기전에 회전하세요.,,
structure.floors.floor02lit,바닥 (조명),,
structure.floors.floor02lit.desc,전력망에 접속하면 빛을내는 바닥재입니다. 원하는 색상으로 가능합니다.,,
structure.floors.flooremblem,엠블럼 바닥,2022-03-31,
structure.floors.flooremblem.desc,원하는 이미지를 붙일 수 있는 강화된 바닥입니다.,2022-03-23,
structure.floors.flooremblemreinforced,강화 엠블럼 바닥,,
structure.floors.flooremblemreinforced.desc,원하는 이미지를 붙일 수 있는 강화된 바닥입니다.,,
structure.floors.floorglass01,유리 바닥,,
structure.floors.floorglass01.desc,우주에 대한 조망을 보여줍니다. 개척자 구획에 최적입니다.,,
structure.floors.floorglass01lit,유리 바닥 (조명),,
structure.floors.floorglass01lit.desc,멋진 경치와 조명을 갖춘 바닥면입니다.,,
structure.floors.floorreinforced01,강화 바닥,,
structure.floors.floorreinforced01.desc,일반 바닥보다 더 강력하고 내성이 강한 버전입니다. 더 높은 온도를 견딜 수 있습니다.,,
structure.floors.floorreinforced01angle,강화 바닥 (대각),,
structure.floors.floorreinforced01angle.desc,강화 바닥의 각진 모양입니다.,,
structure.floors.floorreinforced01lit,강화 바닥 (조명),,
structure.floors.floorreinforced01lit.desc,조명이 내장된 강화 바닥입니다,,
structure.floors.floorreinforced02,강화 바닥,,
structure.floors.floorreinforced02.desc,일반 바닥보다 더 강력하고 내성이 강한 버전입니다. 더 높은 온도를 견딜 수 있습니다.,,
structure.floors.floorreinforced02angle,강화 바닥 (대각),,
structure.floors.floorreinforced02angle.desc,강화 바닥의 각진 모양입니다.,,
structure.floors.floorreinforced02lit,강화 바닥 (조명),,
structure.floors.floorreinforced02lit.desc,조명이 내장된 강화 바닥입니다.,,
structure.floors.floorvent01,바닥 환기구,,
structure.floors.floorvent01.desc,구획을 우주 공간에 노출 시킬수 있는 셔터입니다. 화재 진압에 유용합니다.,,
structure.floors.frame01,프레임,,
structure.floors.frame01.desc,저렴한 구조물입니다. 경고: 선내에 배치하면 해당 지역이 우주 공간에 노출됩니다. 일반 바닥보다 걷기가 어렵습니다.,,
structure.floors.frame02,프레임,,
structure.floors.frame02.desc,저렴한 구조물입니다. 경고: 선내에 배치하면 해당 지역이 우주 공간에 노출됩니다. 일반 바닥보다 걷기가 어렵습니다.,,
structure.floors.tractorbeamtarget,트랙터 빔 대상,,
structure.floors.tractorbeamtarget.desc,<b>트랙터 빔</b> 장치에서 사용하는 타겟 마커입니다. 접근 중인 오브젝트를 착륙시키고 싶은 장소에 배치합니다.,,
structure.walls.vent01,환기구,,
structure.walls.vent01.desc,공기를 조금씩 통과시킵니다. 보통 하나의 환기구에서는 인접한 구획에 충분한 산소와 열을 공급할 수 없습니다. 환기구가 밀폐되지 않은 영역을 향하지 않는지 확인하십시오.,,
structure.walls.vent02,환기구,,
structure.walls.vent02.desc,공기를 조금씩 통과시킵니다. 보통 하나의 환기구에서는 인접한 구획에 충분한 산소와 열을 공급할 수 없습니다. 환기구가 밀폐되지 않은 영역을 향하지 않는지 확인하십시오.,,
structure.walls.wall01,벽,,
structure.walls.wall01.desc,일반적은 함선 벽입니다.,,
structure.walls.wall02,벽,,
structure.walls.wall02.desc,일반적은 함선 벽입니다.,,
structure.walls.wallreinforced01,강화 벽,,
structure.walls.wallreinforced01.desc,일반 벽의 강화 버전입니다. 더 높은 온도를 견딜 수 있습니다.,,
structure.walls.wallsocket01,벽 소켓 {0}-{1},,
structure.walls.wallsocket01.desc,전력망을 구성하기 위한 단거리 커넥터가 내장된 벽입니다. 범위가 {1}인 {0} 연결 슬롯을 제공합니다.,,
structure.walls.wallsocket02,벽 소켓 {0}-{1},,
structure.walls.wallsocket02.desc,전력망을 구성하기 위한 단거리 커넥터가 내장된 벽입니다. 범위가 {1}인 {0} 연결 슬롯을 제공합니다.,,
structure.walls.window01,창문,,
structure.walls.window01.desc,인간 개척자들은 창문을 들여다보는 것을 매우 좋아합니다.,,
structure.walls.window02,창문,,
structure.walls.window02.desc,인간 개척자들은 창문을 들여다보는 것을 매우 좋아합니다.,,
structure.walls.windowreinforced01,강화 창문,,
structure.walls.windowreinforced01.desc,인간 개척자들은 창문을 들여다보는 것을 매우 좋아합니다. 일반 창문보다 튼튼합니다.,,
studio.website,개발사 홈페이지,,
success,성공,,
surface.slots,표면 슬롯,,"This is for a menu item that shows the slots a surface of some furniture has for items like decorations or food, etc. Each slot can contain a different item. "
surrounded.by.people,주위에 사람이 있음,,"Displayed as a status label for introverts / extroverts when they are surrounded by people. As in ""John is currently surrounded by people"""
suspending.neural.network,신경망을 정지하는 중,,
switch.off,끄기,,
switch.on,켜기,,
sync.level,동기화 수준,,
take,가져가기,,Action verb for a button that would force someone to pick up (take) and item
taken.tasks,진행 중인 작업,,
target.amount,목표 금액,,
target.oxygen,목표 산소 수준,,
target.selected,선택한 대상,,
target.temperature,대상: {0},,
tasks,작업,,
telescope.found.planet,"텔레스코프가 {1}, {2}에서 잠재적으로 거주 가능한 {0} 행성을 감지했습니다. 가능하면 그곳으로 경로를 설정해야 합니다.<br><br>인간 개척자들에게 안전하게 살아갈 수 있는 행성으로 만들기 위해서는 테라포밍이 필요할 수도 있습니다. 테라포밍 과학기술에 대한 연구에 집중할 것을 제안합니다.",,
temp.connect,임시 연결 제공,,
temp.connect.established,임시 연결 설정됨,,
temp.range,성장 온도 {0} ~ {1},,"This is for plants, to show at what temperature a specific selected plant will grow. Example: ""Grows from -10C to 40C"""
temp.range.from,최소 편안함 온도,,
temp.range.to,최대 편안함 온도,,
temp.resistent,온도 내성,,
temp.resistent.info,이 물체는 외부 대기의 열이나 불에 타지 않습니다. 그러나 여전히 ​​​​특수 처리 시설에서는 녹이거나 태울 수 있습니다.,,
temp.too.cold,너무 차가움,,
temp.too.hot,너무 뜨거움,,
temperature,온도,,
template.too.big,템플릿이 너무 큽니다! 최대 크기는 16x16입니다.,,
terraform.aqua.bar,해양 생성: {0},,
terraform.atmo.bar,대기 생성: {0},,
terraform.bio.bar,생태계 구축: {0},,
terraform.completed,"{0}에서 테라포밍 작업을 완료했습니다! 행성은 인간 콜로니를 수용할 준비가 되었습니다.<br><br>준비가 되면 테라포밍 오버레이에서 ""콜로니화"" 절차를 시작하십시오.",,
terraform.terrain.bar,지형 생성: {0},,
terraform.type.Atmosphere,대기,,
terraform.type.Biosphere,생물권,,
terraform.type.completed,완성된 테라포밍 {0},,
terraform.type.Oceans,바다,,
terraform.type.Terrain,지형,,
terraformable.planets,테라포머블 계획,,
terraforming,테라포밍,,
terraforming.about,테라포밍 제어 단말기에 연결했습니다! 테라포밍 오버레이를 클릭하면 지금 테라포밍에 대해 실행할 수 있는 옵션에 대한 자세한 정보가 표시됩니다. <br><br>그리고 코덱스 > 운영 매뉴얼의 테라포밍 섹션을 참조하십시오.,,
