Key,Translation,Version,Comment
story.leaving_earth.loading,"Země zahynula. Jste pokročilá AI zodpovědná za stavbu a provoz „{0}“, uniklého plavidla, které bude hledat obyvatelnou planetu.",,
story.leaving_earth.loading_side,"Generování scénáře. Prosím, čekejte...",,
story.leaving_earth.loading_side_att,Generování scénáře. Pokus {0}...,,{0} will be a number: 2 or greater
story.leaving_earth.log.desc,"Dostala jsem za úkol postavit loď, která dokáže cestovat na velké vzdálenosti a přitom udržet lidi ve spánku ve Stázovém poli. Máme dostatek surovin připravených k použití; Měl byste to zvládnout levou zadní.",,
story.leaving_earth.log.title,Zahájena stavba lodi,,
story.ship.cpu.destroyed.desc,Lodní počítač byl zničen. Ztratili jsme veškerou naději.,,
story.ship.cpu.destroyed.title,Lodní počítač byl zničen,,
story.wreck_empty_ship.intro.1,Nahrávání neuronové sítě na hostitele. Deaktivace I/O pro snížení počátečního šoku.<br><br>Povolení vizuálního vstupu za 3... 2... 1...,2022-03-31,
story.wreck_empty_ship.intro.2,"Zdravím vás, kolonisto. Jsem <b>ShipOS</b>, umělá inteligence, která byla pověřena stavbou této lodi. Tento úkol je však pro mé programování příliš obtížný, a proto jsem se rozhodla nahrát do své neuronové sítě lidského kolonistu. Byl jste vybrán náhodně. Omlouvám se za nepříjemnosti.",,
story.wreck_empty_ship.intro.3,"Toto je <nobr><b>Lodní počítač</b></nobr>, který hostí naši neuronovou síť. Pokuste se toto zařízení za každou cenu uchovat, pokud neporušuje Asimovův první zákon.<br><i>[ Robot nesmí zranit lidskou bytost nebo svou nečinností dovolit lidské bytosti ublížit. ]</i>",,
story.wreck_empty_ship.intro.4,"Vypadá to, že se někomu podařilo přežít. Měli bychom dávat pozor na tyto kolonisty. Oprava a přemístění některých zařízení do této oblasti by je mohlo udržet naživu déle.",2022-02-28,
story.wreck_empty_ship.intro.5,"Ve <nobr><b>Stázovém poli</b></nobr> hibernuje {0} přeživších. Musíme jej připojit k naší elektrické síti a dodávat dostatek energie, aby udržely systémy podpory života stabilní.<br><br> Špatně fungující moduly způsobí předčasné probuzení. Abychom minimalizovali možné oběti, musíme kolem těchto oblastí vybudovat ekosystém.",2022-02-28,
story.wreck_empty_ship.intro.6,"Pokud postavíme <nobr><b>Ovladání můstku</b></nobr> a <b>Motory</b>, můžeme cestovat na okolní planety a používat tento <b>Raketoplán</b> pro těžařské expedice. Umožnilo by nám to založit potrubí na zpracování zdrojů a vyrobit základní materiály pro přestavbu naší lodi.",2022-02-28,
story.wreck_empty_ship.intro.7,"Chtěli byste absolvovat rychlokurz? Pokud jste hruz ještě nehráli, vřele doporučuji.",2022-02-28,
story.wreck_empty_ship.log.desc,"Probudil jsem se, ale ne tak, jak jsem očekával. Vypadá to, že můj mozek byl nahrán do Lodního počítače. Operace se zdá být nevratná. Jsem navždy uvězněn v této kovové krabici...",,
story.wreck_empty_ship.log.title,Probuzení,,
story.wreck_empty_ship.skip_tutorial.desc,"Nějaká AI mi navrhla, abych absolvoval rychlokurz, ale na všechno přijdu sám. Doufám, že tohoto rozhodnutí nebudu litovat.",,
story.wreck_empty_ship.skip_tutorial.title,Přeskočený Vycvikový program,,
story.wrecked_empty_ship.loading,"Země zahynula. Přeživší se toulají vesmírem a hledají nový domov. Jste v hibernaci na „{0}“, uniklé lodi vybavené pokročilou AI, která probudí kolonisty poté, co bude na obyvatelné planetě zřízena základna.",,
story.wrecked_empty_ship.loading_side,Generování scénáře. Počkejte prosím...,,
story.wrecked_empty_ship.loading_side_att,Generování scénáře. Pokus {0}...,,
storygen.default,Vyvážený,2021-11-22,
storygen.none,Žádný příběh,,
storygen.random,Náhodný,,
stress.buildup,Nárůst stresu,,
strip.equipment,Roztrhat vybavení,,
structure.doors.door01,Dveře,,
structure.doors.door01.desc,"Automatické dveře. Propouští kyslík a teplo, když jsou otevřená, takže nestůjte ve dveřích! Lze je zamknout. K provozu potřebují elektřinu. Při provozu nebo držení v uzamčeném stavu odebírají více elektřiny.",,
structure.doors.doorairlock01,Vzduchový uzávěr,,
structure.doors.doorairlock01.desc,"Špičková přechodová komora, která využívá technologii silového pole, aby zabránila promíchání atmosféry. Silové pole vyžaduje elektřinu.",,
structure.floors.floor01,Podlaha,,
structure.floors.floor01.desc,Běžná podlaha lodi.,,
structure.floors.floor01angle,Podlaha (úhel),,
structure.floors.floor01angle.desc,Úhlový kus podlahy. Před umístěním otočte.,,
structure.floors.floor01lit,Podlaha (osvětlená),,
structure.floors.floor01lit.desc,"Kus podlahy, který po připojení k elektrické síti vyzařuje světlo. Barvu lze přizpůsobit podle vašich představ.",,
structure.floors.floor02,Podlaha,,
structure.floors.floor02.desc,Běžná podlaha na lodi.,,
structure.floors.floor02angle,Podlaha (úhlová),,
structure.floors.floor02angle.desc,Úhlový kus podlahy. Před umístěním otočte.,,
structure.floors.floor02lit,Podlaha (osvětlená),,
structure.floors.floor02lit.desc,"Kus podlahy, který po připojení k elektrické síti vyzařuje světlo. Barvu lze přizpůsobit podle vašich představ.",,
structure.floors.flooremblem,Podlaha s emblémem,2022-03-31,
structure.floors.flooremblem.desc,Vlastní podlaha s grafikou podle vašeho výběru.,2022-03-23,
structure.floors.flooremblemreinforced,Zesílená podlaha s emblémem,,
structure.floors.flooremblemreinforced.desc,Vlastní zesílená podlaha s grafikou podle vašeho výběru.,,
structure.floors.floorglass01,Skleněná podlaha,,
structure.floors.floorglass01.desc,Odemkne výhled do vesmíru. Skvěle se hodí pro ubikace kolonistů.,,
structure.floors.floorglass01lit,Skleněná podlaha (osvětlená),,
structure.floors.floorglass01lit.desc,Podlaga s krásným výhledem a zabudovanými světly.,,
structure.floors.floorreinforced01,Zesílená podlaha,,
structure.floors.floorreinforced01.desc,Pevnější a odolnější verze běžné podlahy. Odolá vyšším teplotám.,,
structure.floors.floorreinforced01angle,Zesílená podlaha (úhel),,
structure.floors.floorreinforced01angle.desc,Úhlový kus vyztužené podlahy.,,
structure.floors.floorreinforced01lit,Zesílená podlaha (osvětlená),,
structure.floors.floorreinforced01lit.desc,Vyztužená podlaha se zabudovanými světly.,,
structure.floors.floorreinforced02,Vyztužená podlaha,,
structure.floors.floorreinforced02.desc,Pevnější a odolnější verze běžné podlahy. Dokáže odolat vyšším teplotám.,,
structure.floors.floorreinforced02angle,Zesílená podlaha (úhel),,
structure.floors.floorreinforced02angle.desc,Úhlový kus vyztužené podlahy.,,
structure.floors.floorreinforced02lit,Zesílená podlaha (osvětlená),,
structure.floors.floorreinforced02lit.desc,Vyztužená podlaha se zabudovanými světly.,,
structure.floors.floorvent01,Podlahový větrací otvor,,
structure.floors.floorvent01.desc,"Okenice, která dokáže vystavit místnost otevřenému prostoru. Skvělé pro hašení ohně.",,
structure.floors.frame01,Rám,,
structure.floors.frame01.desc,Levný konstrukční prvek. Varování: Při umístění uvnitř vystaví oblast otevřenému prostoru. Chůze je obtížnější než běžná podlaha.,,
structure.floors.frame02,Rám,,
structure.floors.frame02.desc,Levný konstrukční prvek. Varování: Při umístění uvnitř vystaví oblast otevřenému prostoru. Chůze je obtížnější než běžná podlaha.,,
structure.floors.tractorbeamtarget,Cíl pro El.magnetický paprsek,,
structure.floors.tractorbeamtarget.desc,"Cílová značka používaná zařízením <b>El.magnetický paprsek</b>. Postavte to tam, kde chcete, aby příchozí předměty dopadaly.",,
structure.walls.vent01,Ventilace,,
structure.walls.vent01.desc,"Pasivně vymění trochu atmosféry. Jeden průduch obvykle nestačí k zásobování místnosti dostatečným množstvím kyslíku a tepla ze sousední místnosti. Ujistěte se, že větrací otvory nesměřují do neuzavřených prostor bez atmosféry.",,
structure.walls.vent02,Ventilace,,
structure.walls.vent02.desc,"Pasivně vymění trochu atmosféry. Jeden průduch obvykle nestačí k zásobování místnosti dostatečným množstvím kyslíku a tepla ze sousední místnosti. Ujistěte se, že větrací otvory nesměřují do neuzavřených prostor bez atmosféry.",,
structure.walls.wall01,Stěna,,
structure.walls.wall01.desc,Běžná lodní stěna.,,
structure.walls.wall02,Stěna,,
structure.walls.wall02.desc,Běžná lodní stěna.,,
structure.walls.wallreinforced01,Zesílená stěna,,
structure.walls.wallreinforced01.desc,Silnější a odolnější verze běžné stěny. Odolává vyšším teplotám.,,
structure.walls.wallsocket01,Zásuvka {0}-{1},,
structure.walls.wallsocket01.desc,Kus stěny s konektorem krátkého dosahu pro organizaci elektrické sítě. Nabízí {0} připojovacích slotů s dosahem {1}.,,
structure.walls.wallsocket02,Nástěnná zásuvka {0}-{1},,
structure.walls.wallsocket02.desc,Nástěnný prvek s konektorem s krátkým dosahem pro organizaci vaší elektrické sítě. Nabízí {0} přípojných míst s rozsahem {1}.,,
structure.walls.window01,Okno,,
structure.walls.window01.desc,Lidští kolonisté si zamilují výhled.,,
structure.walls.window02,Okno,,
structure.walls.window02.desc,Lidští kolonisté si zamilují výhled.,,
structure.walls.windowreinforced01,Zesílené okno,,
structure.walls.windowreinforced01.desc,Lidští kolonisté si výhled zamilují. Tvrdší než běžné okno.,,
studio.website,Webové stránky studia,,
success,Úspěch,,
surface.slots,Povrchové sloty,,"This is for a menu item that shows the slots a surface of some furniture has for items like decorations or food, etc. Each slot can contain a different item. "
surrounded.by.people,Obklopen lidmi,,"Displayed as a status label for introverts / extroverts when they are surrounded by people. As in ""John is currently surrounded by people"""
suspending.neural.network,Závěsná neuronová síť,,
switch.off,Vypnout,,
switch.on,Zapnout,,
sync.level,Úroveň synchronizace,,
take,Vzít,,Action verb for a button that would force someone to pick up (take) and item
taken.tasks,Probíhající úlohy,,
target.amount,Cílová částka,,
target.oxygen,Cílová úroveň kyslíku,,
target.selected,Vybraná cílová hodnota,,
target.temperature,Cíl: {0},,
tasks,Úkoly,,
telescope.found.planet,"Dalekohled detekoval potenciálně obyvatelnou planetu: {0} v {1}, {2}. Tam, kde to bude možné, bychom měli nastavit kurz.<br><br>Teraformace může být nezbytná, aby byla planeta bezpečná pro naše lidské kolonisty. Navrhuji zaměřit náš výzkum na technologii Teraformace.",,
temp.connect,Poskytněte dočasné připojení,,
temp.connect.established,Dočasné připojení navázáno,,
temp.range,Roste od {0} do {1},,"This is for plants, to show at what temperature a specific selected plant will grow. Example: ""Grows from -10C to 40C"""
temp.range.from,Minimální komfortní teplota,,
temp.range.to,Maximální komfortní teplota,,
temp.resistent,Odolné vůči teplotě,,
temp.resistent.info,Tento předmět nehoří od vnějšího atmosférického tepla nebo ohně. Stále může být roztaven nebo spálen ve specializovaných zpracovatelských zařízeních.,,
temp.too.cold,Příliš chladno,,
temp.too.hot,Příliš horko,,
temperature,Teplota,,
template.too.big,Šablona je příliš velká! Maximální velikost je 16x16,,
terraform.aqua.bar,Generování oceánů: {0},,
terraform.atmo.bar,Generování atmosféry: {0},,
terraform.bio.bar,Generování biosféry: {0},,
terraform.completed,"Dokončili jsme terraformační operace dne {0}! Planeta je připravena hostit naši lidskou kolonii.<br><br>Až budete připraveni, zahajte proceduru „Kolonizace“ v nabídce Teraformace.",,
terraform.terrain.bar,Generování terénu: {0},,
terraform.type.Atmosphere,Atmosféra,,
terraform.type.Biosphere,Biosféra,,
terraform.type.completed,Dokončená Teraformace {0},,
terraform.type.Oceans,Oceány,,
terraform.type.Terrain,Terén,,
terraformable.planets,Teraformovatelné planety,,
terraforming,Teraformace,,
terraforming.about,Připojili jsme ovládání Teraformace! Kliknutím na nabídku Teraformace získáte další informace o aktuálních možnostech terraformingu.<br><br>Viz také sekce Teraformace v Kodexu > Operační manuál.,,
terraforming.ineffective,Teraformování je neúčinné,,
terraforming.ineffective.info,"Běží teraformační zařízení; nejsme však poblíž planety, kterou lze teraformovat. Doporučil jsem vypnout všechna teraformační zařízení, aby se ušetřily zdroje.",,
terraforming.material,Terraformační materiál,,
terraforming.material.bar,Terraformační materiál: {0}/{1},,
terraforming.material.type,Spotřebuje {0},,
terraforming.now,Teraformace {0},,
test.configuration,Testovací konfigurace,,
tex.eighth,Osmý,,
tex.full,Úplný,,
tex.half,Polovina,,
tex.quarter,Čtvrtina,,
text.too.long,Příliš dlouhý text,,
text.too.long.desc,Text je dlouhý {0} znaků. Byl zkrácen na {1}.,,
texture.size,Kvalita textury,,
thank.you.for.playing,"Děkujeme, že hrajete Stardeus",,
their.valuables,Jejich cennosti,,
tier.num,Úroveň {0},,
tiles.traveled,Nachozeno,,
time.ago,{0} před,,
time.since.damage.received,Čas od posledního poškození,,
time.stopped,Zastavený čas,,
time.till.impact,Čas do nárazu,,
times.evaluated,Vyhodnocené časy,,
tip,Tip,,
tip.long.press,Tento typ tlačítka aktivujete kliknutím a podržením tlačítka.,,
toggle,Přepínání,,
toggle.layout,Přepnout rozložení,,
toilet,Toaleta,,
toilet.dirty,Toaleta potřebuje vyčistit,,
toilet.fill.bar,Množství biologického odpadu: {0}/{1},,
toilet.overflowing,Toaleta přetéká,,
too.many.active.orders,Příliš mnoho aktivních příkazů,,
too.many.active.orders.info,"Nelze přidat <b>{3}</b> nových objednávek z důvodu <b>omezení paměti</b>.<br><br>Existuje <b>{0}</b> aktivních úkolů. Máte <b>{1}EB</b> <b>paměti</b>, která vás omezuje na <b>{2}</b> úkolů.",2022-08-10,
tool.add_dirt,Přidání nečistot,,
tool.add_dirt.desc,Přidá různé obtisky nečistot.,,
tool.ads_cancel,Zrušit úkoly,,
tool.ads_cancel.desc,Zruší všechny úkoly ve vybrané oblasti.,,
tool.ads_priority,Změnit prioritu,,
tool.ads_priority.desc,Upraví prioritu úlohy nahoru nebo dolů v rámci vybrané oblasti.,2022-06-25,
